Hotel Name,Review
Arlo Chicago,Great place in the city The location was great for seeing the city. The lobby restaurant was excellent at breakfast. Easy luggage service helped a lot on check out so we could still explore before leaving town. I thought the box of stuff available in the room to purchase was stocked with stuff that was a little pervy.
Arlo Chicago,Great stay in a great city. Great location. Walkable area and across from a bus stop for further travel. The restaurant downstairs had amazing food and drinks. N/a
Arlo Chicago,Wonderful Welcoming and responsive staff. Good location. Comfortable. The price was a little high.
Arlo Chicago,"Great hotel in great location Breakfast was good,,, location was great The porter that arranged the taxi was very ""out of his head"" on weed , was really the only thing that didn't ""fit"""
Arlo Chicago,"My stay was simply perfect, I will return again. Clean
Welcoming
Great price N/a"
"Radisson Blu Aqua Hotel, Chicago","Great stay in the Windy City over Thanksgiving break. Rooms and bathrooms were very clean. Hotel was in walking distance Close to the RiverWalk, Michigan Ave, Millenium Park, Theater district.
Double queen room is a nice size for three-four people"
"Radisson Blu Aqua Hotel, Chicago","Good position in Chicago Well placed in Chicago downtown , staff good with the smile . That is a good point
Very clean room and common lobby No breakfast , only on the restaurant nearby , but expensive (100 for 4)
Mattress of the room need to be changed absolutely"
"Radisson Blu Aqua Hotel, Chicago",Good Good location if you want to be downtown Chicago Horrible parking
"Radisson Blu Aqua Hotel, Chicago",Couldn’t have picked a better hotel Location and outside pool. Jogging trail and gardens. N/A
"Radisson Blu Aqua Hotel, Chicago",Very Good Nice room? comfortable bed. Nice and quiet. Nice location. I will return for another stay. The parking pay. There is no microwave or fridge in the room. Pay attention to all the fees.
"Radisson Blu Aqua Hotel, Chicago","Good place, but expensive for the type of room. Good place. It's a little bit pricey."
"Radisson Blu Aqua Hotel, Chicago","Wonderful Love the location. Love the updated rooms. What matters most is that it was clean, and we had a fantastic view. A few things need to be addressed, trash can in the bathroom. The shower door has a poor design and leaks quite a bit of water. There was an issue with the parquet, should be fixed."
"Radisson Blu Aqua Hotel, Chicago","Blu Aqua was decent Nice pools, great location. Room, especially bathroom could have been cleaner. Baseboards and walls around toilet was dusty and obviously had not been wiped in some time."
"Radisson Blu Aqua Hotel, Chicago",My son and I loved it! Location and amenities The elevator doors close WAY to Quick after you get in or exit. Someone would have to hold the door every time for the people behind you (if there was any). Thats all
"Radisson Blu Aqua Hotel, Chicago","Great location although the fire station next door will stop you from getting any sleep Friendly staff
Clean
Great location - can walk to Navy Pier and the loop easily Average facilities. The one bar is rather dingy although staff were nice. Our room wasn’t ready at 4.30pm despite check in being from 3. We were sent for a comp drink and food there although we weren’t really hungry!
The main problem is that the hotel is next to a Fire Station. The double glazing does nothing to keep out the sound of the siren at all hours. Don’t expect to sleep."
The Royal Sonesta Chicago River North,I love them and definitely will be back💕 I LOVE EVERYTHING ABOUT THIS PROPERTY The pool we wished is was open after hours for 24+ adults to have peace time in the pool
The Royal Sonesta Chicago River North,Wonderful!! We stayed on the top floor that was recently remodeled. It was absolutely beautiful. The beds were comfortable. The view was amazing. All of the staff were very helpful and very kind. The hotel itself was beautiful and the bar was also very pretty. The sangria & food were also great. We had a wonderful stay and we highly recommend this hotel.
The Royal Sonesta Chicago River North,Wonderful Location and quality of room. Extra effort made for our anniversary which we appreciated. Nothing - it was great. It was a shame the pool was closed though.
The Royal Sonesta Chicago River North,"Exceptional The location - part of the route of the Chicago marathon, and access to key eating places and shopping. Also the staff were very helpful."
The Royal Sonesta Chicago River North,Good location and good for couples. Helpful staff. Good location. Helpful front desk staff. Clean and spacious. Modern room. Nothing. Maybe a bit pricey but you get good service and a good room.
The Royal Sonesta Chicago River North,"Great location for night life restaurant and bar Friendly staff, location, spacious room, great shower strong and hot. Security The bar and restaurant breakfast staff was under staff the breakfast and food and quality was great"
The Royal Sonesta Chicago River North,Convince Great location Everything was wonderful
